verified,followers_count,following_count,tweet_like_count,tweet_retweet_count,tweet_reply_count,tweet_quote_count,sentiment,tweet_text
FALSE,136,0,1,0,1,0,bullish,new bitcoin technical analysisafter dropped planned last update going back 17k soon new btc update smash like enjoy content mooncharts mcteam crypto btc
FALSE,1853,3,0,0,0,0,neutral,cardano ada whale laced transaction output 14m 064m usd tx info support us stake peace pool stake sharpeasy1boostgmblfintech blockchain crypto
FALSE,28411,8722,1,0,0,0,bullish,mass kyc solution go watchread news frontpage read times understand works havent visit pi network app lately absolutly time return pinetwork picoin pi crypto
FALSE,41,1489,2,0,0,0,bullish,great project quack crypto nft nfts
FALSE,750,174,0,0,0,0,neutral,crypto
FALSE,1252,1366,0,0,0,0,bullish,singapore eyes crypto credit curbs chinastyle ban unlikely
FALSE,604,73,1,0,1,0,bullish,perfect time exclusive nfthead hurry satire politicalsatire satirecollection satiricalart nft nftartist nftartwork nftart crypto nftartcollection
FALSE,7,64,0,0,0,0,neutral,trade crypto sundays theres always cocaine sniffed
TRUE,55890,259,2,0,0,0,bearish,cryptocurrencies suffered massive hit 2022 losing 19 trillion value since height last years rally data analyzed shows crypto cos laid nearly 5000 employees market melts 60 job cuts made june
FALSE,1853,3,0,0,0,0,neutral,cardano ada whale laced transaction output 13m 057m usd tx info support us stake peace pool stake sharpeasy1boostgmblfintech blockchain crypto
FALSE,6853,5803,0,0,0,0,bullish,singapore eyes crypto credit curbs chinastyle ban unlikely
FALSE,3547,182,0,0,0,0,neutral,increase tradesgtousdt 867 increase number trades going throughprevious total trades 6current total trades 52average trades 10market price 00188buyers 30sellers 70gto gtousdt crypto
FALSE,60,133,0,0,0,0,bullish,argentinian province mendoza starts accepting tax payments crypto
FALSE,6,56,0,0,0,0,neutral,download bitcoin profit secrets ebook artemis1 moon crypto bitcoincrash
FALSE,19,498,0,0,0,0,neutral,utility fitt token ecosystem tell us benefits holding token long term marketing strategy expectation project crypto world
FALSE,755,208,1,0,0,0,neutral,chads refered amp project mentioned daily collection hows day cryptoanon helpfullyplz rt
FALSE,9931,176,0,0,0,0,bullish,argentinian province mendoza starts accepting tax payments crypto
FALSE,1,2,0,0,0,0,neutral,smiling daily dose cyptocurrency btc eth crypto ij ww lf magic
FALSE,773,570,1,1,2,0,bullish,check puli still beginning path soon conquer moonpulibscgemalertcryptolunarcrushrbxsamuraiblockchainpuli
FALSE,655,1237,0,0,1,0,neutral,2021 crypto bull market wild year boyi made friend clubhouse literally sent 30000 defi farm talking two weeks plot twist got money back 4k top two weeks
FALSE,16,419,0,0,0,0,neutral,language issue crypto enthusiasts know fitmintntclub many projects support english speaking communities plan use local communities raise awareness project among people different countries
FALSE,78,161,0,0,2,0,neutral,heres link get 20 discount kucoin feescrypto btc eth doge gcake nft metaverse
FALSE,137,201,4,0,5,0,bearish,gm mrfair oh looks things smells pretty bad right seems huge crypto scandal brewingavax avalanche binance
FALSE,1003,3312,0,0,2,0,neutral,use referral link draw 96300 babydoge 369 crypto
FALSE,1146,583,1,1,2,0,neutral,dumbledao uses funds online stores reward magical mutts holderswebsite linktree dumbledore rbxs dumbledao dumble dex bsc bscgems nft crypto defi rbxs
FALSE,7,75,0,0,0,0,neutral,nft amp gamefi projects trending crypto space various forms nft plates used buy use case like amp utilitycan users trade nft builtin marketplace amp used outside games
FALSE,3701,780,1,0,0,0,bearish,fresh crypto drama minting time seems beloved professor
FALSE,7,1,1,1,1,0,bullish,atom buy signal little late entry still good profitsdm us access crypto traders grt crv zen one hbar doge axs avax alice zec
FALSE,3014,0,0,0,2,0,bullish,app use hodling crypto
FALSE,83,300,0,0,1,0,bullish,first question dust huge impact nft community well crypto spacethe whole world shock currently due dust forces research firstly fact coin made passive income stable extremely astonishing
FALSE,98,3040,0,0,2,0,neutral,quack crypto nft nfts
FALSE,9,29,0,0,0,0,neutral,global regulation crypto way forward india development debate
FALSE,158,307,0,0,0,0,bullish,news argentina argentinian province mendoza starts accepting tax payments crypto
FALSE,37,146,1,0,1,0,bullish,miss truly believe crypto resistence new brave worldmy main farms min agix defi ai
FALSE,4,0,0,0,0,0,bullish,argentinian province mendoza starts accepting tax payments crypto
FALSE,7,135,0,0,0,0,neutral,fitmintclub gameplay easily understood kinds players especially fwor relatively new crypto starting still enjoy game even though dont really much know crypto cryptorelated products
FALSE,1976,306,0,0,1,0,neutral,smart contract developerthe perfect role cryptonative senior developer 5 years experience software development 2 years experience developing implementing smart contracts solidity
FALSE,210,0,0,0,0,0,bullish,formula 1 dive deeper crypto andnfts
FALSE,107,148,0,0,0,0,bullish,level need crypto make huge gains best research calm like keep researching
FALSE,5,1,3,0,1,0,bearish,us urges japan step pressure crypto miners links russia ghc galaxyheroes
FALSE,14,118,0,0,2,0,bullish,warren buffet may hate crypto insights relevant current crypto marketdont shaken market stick ur plan leave emotion aside amp remember silliness last months luna 3ac etc huge opportunitybitcoin crypto
FALSE,28847,147,1,0,1,0,bullish,dubai issues crypto marketing rules dubais virtual asset regulatory authority vara citys dedicated crypto regulator reportedly announced new regulatory guidelines marketing advertising promotions virtual assets
FALSE,19,498,0,0,0,0,bullish,agree adoption utility key project survival success whats done drive global adoption fitmint amidst crypto regulations legislation competition
FALSE,136,2101,0,0,3,0,neutral,quack crypto nft nfts
FALSE,3718,4997,3,3,3,0,bearish,crypto price today live bitcoin slips 20000 avalanche amp polygon drop 10nft crypto metaverse web3
FALSE,7,135,0,0,0,0,neutral,nft amp gamefi projects trending crypto fitt space various forms nft plates used buy use case like amp utilitycan fitt users trade nft builtin marketplace amp used outside games
FALSE,1976,306,0,0,1,0,bullish,big picture duplicates plagiarised nft art remain industrywide issue within crypto space thousands nfts created means verify origins uses ai analyze images associated nft catch copies authenticate nfts
FALSE,16,419,0,0,0,0,neutral,nowadays language big barrier many crypto enthusiasts well know many projects support englishspeaking community aiming use local communities raise fitmintntclub awareness project among people different countries
FALSE,10240,34,0,0,1,0,neutral,would rate regarding crypto security protecting assets
FALSE,50,162,0,0,0,0,bearish,think combo people dream getting rich overnight ex crazy stock crypto runs covid combined manipulated markets less fundamentals takes experience balls hold long know
FALSE,43,1024,0,0,1,0,bullish,amazing projects dudeairdrop airdrops crypto
FALSE,69849,17250,1,0,1,0,bullish,wan refer one crypto gc fit join
FALSE,1192,413,0,0,0,0,neutral,silly mock magnus carlsen loss r praggnanandhaa ftx crypto cup 2022
FALSE,17,285,0,0,0,0,bearish,due bad actors space like constantly bringing disrepute crypto world
FALSE,264,482,0,0,0,0,bullish,portion assets hold back usdt crypto
FALSE,309,240,0,0,2,0,neutral,one tell eth going wow bitween trend line supportbtc crypto
FALSE,3180,1021,0,0,0,0,neutral,learned anything far best community crypto
FALSE,2289,2585,0,0,0,0,bullish,reddit 64 american parents want children taught crypto school dailycoin
FALSE,176,708,3,1,3,0,bullish,modern cruise ship compared titanic xpr xpr coming crypto industry cryptocurrency btc eth ethereum xrp xrp dag dag hbar hbar sol lunc bnb dot avax
FALSE,99,578,0,0,1,0,bearish,also cloud provider hetzner hosts 10 nodes also said terms service use products run crypto nodes could lock access services discuss next steps
FALSE,2,12,0,0,0,0,bullish,aalwways bellieve thatt one best crypto worldd
FALSE,989,1983,0,0,1,0,bearish,waiting someone using popeyes chicken sandwich pic reference shouldve lined like cryptolet first say fuck dick rode
FALSE,866,96,0,0,3,0,bearish,ufo already 55 since last run think btc goes 25k 17k well see new cheaper price case like wanna bet one patience dont fomo buy crypto cryptotrading cryptocurrencies
FALSE,113,20,0,0,1,0,bearish,nft editorial hub singapore considers enhancing crypto consumer protection via suitability tests amp leverage cutsfrom nft
FALSE,16326,830,0,0,0,0,bearish,senator elizabeth warren wants enforcement sec crypto space
FALSE,99,578,0,0,2,0,bearish,asia crypto eod 29 augcrypto1 btc flirting 20k amp eth 14k btc saw decent exchange net outflows eth saw larger 500m withdrawn may slow selling pressure hash ribbons also indicate worse miner capitulation buy signal btc
FALSE,3595,150,0,0,2,0,bullish,anons nodls wanna talk crypto bounce back brighter times trust dms always open crypto
FALSE,23451,119,3,0,1,1,bearish,singapore says crypto ban retail likely workbitcoin
FALSE,304,1,0,0,0,0,bullish,argentinian province mendoza starts accepting tax payments cryptobitcoin
FALSE,735,3199,0,0,0,0,bearish,crypto general especially reflection bs tokens claim working utility steady taking everyones money making devs buddies rich la safemoon blockbuster
FALSE,434,373,0,0,0,0,neutral,yuup especially startup crypto guys seems overflowing ct
FALSE,0,13,0,0,0,0,neutral,2018 bought 10000000 cardano tokens completely forgot found today full audit crypto holdings want hold ada giving 10m away one random person likes retweets
FALSE,1,2,0,0,1,0,bullish,cyptocurrency btc eth crypto 123 1w lhis kind waiting love
FALSE,161,4474,0,0,0,0,bullish,good project strong team many many thanks team lbank airdrop crypto nutspay exchange lbankexchange giveway airdrops
FALSE,16,193,0,0,0,0,bearish,want hear 2 satoshis bear market good time reflect journey far time discover crypto personality compare others share answers short survey youll first find results
FALSE,64,85,0,0,0,0,bullish,something time buy crypto
FALSE,24,28,1,0,1,0,bearish,ava labs responds cryptoleaks allegations delusional conspiracy theory crypto bnb btc eth
FALSE,438,1026,1,0,1,0,bullish,2and one indispensable platforms comes optimism ecosystem synthetix synthetix defi protocol provides onchain exposure wide variety crypto noncrypto assets launched end 2017 premise many platforms
FALSE,2,12,1,0,0,0,bullish,excellent effort lot pottential teams dediicatiion ingenuity combinned exceptional fan support make envvy crypto worldglodao
FALSE,5053,5,2,0,2,0,bearish,market strategist expects stock market drop 50 says theres going middle class left binancesociety cryptonews nft ether altcoin web3 crypto bitcoin
FALSE,1258,275,2,0,0,0,bullish,crypto news journey future finance
FALSE,1050,1690,1,0,1,0,bullish,amazing projecttt quack richquack crypto nft nfts
FALSE,1258,275,2,0,0,0,bearish,crypto news investors irrationally oblivious crypto trading risks singapores financial regulator
FALSE,1258,275,1,0,0,0,neutral,crypto news calo metaverse debuts calo indoor second burntoearn project
FALSE,1258,275,1,0,0,0,neutral,crypto news mtv awards feature snoop dogg eminem bored apes first metaverse category
FALSE,29,19,1,0,0,0,neutral,binance virtuzone partner crypto payments inuae
FALSE,1258,275,1,0,0,0,neutral,crypto news litecoin outperformed bitcoin way think
FALSE,1258,275,1,0,1,0,neutral,crypto news heres whats store ethereum eth leading merge according analyst michal van de poppe
FALSE,4,1,1,0,0,0,bullish,argentinian province mendoza starts accepting tax payments crypto
FALSE,523,39,2,0,2,0,neutral,nfts nft balto crypto cryptocurrencyjoin discord join telegram 855 days 122015038492
FALSE,1258,275,1,0,0,0,neutral,crypto news cobo support cronos integration ecosystem
FALSE,1258,275,0,0,0,0,neutral,crypto news ripple ceo refutes whistleblower claims sec case verdict
FALSE,1249,1026,0,0,1,0,bullish,one thing admire way recognizes values quality many crypto projects focus illusion quantity rely cheap gimmicks create hype ankr prioritizes substance thats becoming formidable force web3ankbassadors ankr
FALSE,2,0,0,0,0,0,bearish,fake lunch seen overall stockcrypto market stop miserable get act together
FALSE,5,111,0,0,1,0,bullish,crypto world cant wait ethereums merge
FALSE,7,75,0,0,0,0,neutral,language problem many crypto users know many projects support english speaking community language plan use local communities raise awareness project among people different countries
FALSE,3943,113,0,0,0,0,bullish,argentinian province mendoza starts accepting tax payments crypto learn
FALSE,3321,1089,0,0,2,0,neutral,eth 20 merge forthcoming upgrade merge important mean future cryptos secondlargest blockchain
FALSE,1,12,2,1,5,0,bearish,going cheap nft 5 sunday friends dollars later cost 15 dollars good luck buying crypto nfts nft nftgaming nftmarketplace
FALSE,520,22,0,0,2,0,neutral,whats crypto space likecryptocurency nfts
FALSE,10271,616,0,0,0,0,neutral,mas doesnt trust retail crypto investments mulling regulations
FALSE,16,212,0,0,0,0,bullish,anyone holding quant quant qnt qnt give feedback thoughts elrond egld elrond gives vibes blue chip crypto anyone else
FALSE,618,1076,2,0,1,0,bullish,formula 1 joins metaverse nfts cryptocurrencies insurance financial services virtual clothing sports gear currency trading virtual currency services among othersnft nftnews metaverse web3 bitcoin cryptocurency crypto
FALSE,1709,3039,0,0,0,0,bullish,bkb blockombat p2eblockombat p2e play earn 3d multichain gamefi ecosystem nfts rewards aim revolutionizing gamefi industry drive adoption crypto play earn gaming industry
TRUE,14127,2,0,0,0,0,bearish,bitcoin worst performing crypto asset 2022 patriciatechnologies cryptocurrencies
FALSE,128,291,0,0,0,0,bearish,698 trillion supply 1 crypto market cap 798 trillion fact reveal crypto cap 950 billion kamal kartai ho pandaiji
FALSE,1853,3,0,1,0,0,neutral,cardano ada whale laced transaction output 13m 057m usd tx info support us stake peace pool stake sharpeasy1boostgmblfintech blockchain crypto
FALSE,833,4945,0,0,1,0,bearish,lets participate first game crypto frog event gamefi professional sidechain mts
FALSE,1,12,0,0,1,0,neutral,web30 digital bankpocket conducts community airdrop event joined gleam get airdrop contest yet gleam airdrop pocketinfinity crypto
FALSE,97,9,0,0,1,0,bearish,london woman loses 12000 crypto scammers messaged instagram
FALSE,404,253,0,0,0,0,bullish,wow many great news crypto community
FALSE,3372,4,1,0,0,0,neutral,bitcoin last price 19797 btc daily indicatorspivot fibonacci support 1 20003 s2 18603 s3 16337 middle 22269 resistance 1 24535ethereum last price 1445 ethpivot s1 1192 s2 1009 s3 712 1490 r1 1787crypto defi36224282
FALSE,1,28,0,0,0,0,neutral,web30 digital bankpocket conducts community airdrop event joined gleam get airdrop contest yet gleam airdrop pocketinfinity crypto
FALSE,9,328,0,0,1,0,neutral,entered airdrop competition think consider rmhtoken crypto giveaway airdrop whitelist
FALSE,478,630,0,0,0,0,bearish,came funny animal videos could show kids crypto stuff noise tbh
FALSE,7,1,0,0,0,0,bullish,trump one sued ripple right lost election trump also called crypto scam dollar sent treasury investors misinformed
FALSE,5815,6333,0,0,1,0,neutral,join round 8 vulkania crypto league try earn 12000 vlk vulkaniacryptoleague
FALSE,2852,3,3,0,3,0,neutral,us dollar index hits 20year high 10948 btc bitcoin hodler hodl hodlgang bitcoiner bitcoinerlife bitcoinerlifestyle crypto buythedip usdollar dxy dollarindex buybitcoin btcusd ethereum hodlbitcoin cryptocurrencies cryptotrading cryptocurrency eth
FALSE,27558,706,0,0,0,0,bullish,think fine presuming crypto key material fine
FALSE,263,243,0,0,0,0,bearish,historically september month crypto
FALSE,56,163,1,0,2,0,neutral,met permissionless spirited debate top barrier institutional adoption crypto think institutional grade infrastructure thinks reg vote
FALSE,706,2192,0,0,1,0,bullish,mendoza province argentina one first country implement digital system allows taxpayers execute payments operations crypto
FALSE,1624,1162,0,0,0,0,bullish,get addicted cryptocurrecy trading discusses crypto addiction influencers promoting crypto impacts mental health interview researchreimagined addiction
FALSE,7358,1255,0,0,1,0,bullish,jarl labs aims cover multiple facets within crypto sphere rune system jarl holders able generate passive income sacrificing jarl tokens usdc create runes
FALSE,523,39,14,0,13,0,neutral,nft nftcommmunity deltaflare p2e gamefi crypto nftart nftsjoin discord join telegram 12 days 225201284627
FALSE,348,155,2,1,3,0,bullish,polygon founder raises 50m earlystage web3 fundpolygon matic nfts blockchain investment tokenization web3 web3news web3africacommunity blockchaintechnology crypto
FALSE,39497,620,2,0,2,0,bullish,us giant liquid capital market world entire crypto ecosystem built usd emerging markets use usd store value higher yields major currencies safe properties procyclical properties jack trades master
FALSE,11,45,0,0,2,0,neutral,entered airdrop competition think consider rmhtoken crypto giveaway airdrop whitelist
FALSE,24,1945,0,0,2,0,neutral,entered airdrop competition think consider rmhtoken crypto giveaway airdrop whitelist
FALSE,20755,95,6,1,3,0,bullish,thats worktrading money art amp methodologyprice auctioned reversal simple retest bitcoin crypto
FALSE,66,309,1,1,1,0,neutral,todays crypto news album 29082022
FALSE,41,200,1,0,0,0,bearish,many altcoins 90 ath 86 makes scam trying say crypto scam thing
FALSE,693,2571,1,0,2,0,bullish,ethereums onexchange holdings rise ahead merge bitcoin crypto blockchain eth cryptocurrency cryptonews altcoins
FALSE,693,2571,1,0,1,0,neutral,klex goes live klaytn automated portfolio amp trading platform bitcoin crypto blockchain eth cryptocurrency cryptonews altcoins
FALSE,67,187,0,0,0,0,neutral,right man lot articles related crypto field
FALSE,3,7,0,0,2,0,bullish,brick brick stone stone level level rise usability ecofriendly truly vinu beginning creating generational wealth crypto cryptocurency memecoin 1000xgems
FALSE,486,418,0,0,1,0,bearish,let crypto dude die
FALSE,33,2564,0,0,1,0,neutral,entered airdrop competition think consider rmhtoken crypto giveaway airdrop whitelist
FALSE,1853,3,0,1,0,0,neutral,cardano ada whale laced transaction output 43m 188m usd tx info support us stake peace pool stake sharpeasy1boostgmblfintech blockchain crypto
FALSE,19226,18593,2,0,0,0,neutral,battle strategy football cryptocurrency fantasy football manager platform allstarsfantasy platformfantasygame fantasy gameon afc crypto football
FALSE,1853,3,0,0,0,0,neutral,cardano ada whale laced transaction output 160m 698m usd tx info support us stake peace pool stake sharpeasy1boostgmblfintech blockchain crypto
FALSE,7957,29,1,0,0,0,bullish,u accepting payments crypto many merchants already started accepting join start crypto payment journeybitcoinapi crypto cryptocurrency
FALSE,54,91,0,0,0,0,bullish,vix spiking put pressure riskon assets good buying opportunity equities crypto risktoreward basis volatility approaches resistance around 33 local bottoms nasdaq tend come volatility peaks
FALSE,1,2,0,0,1,0,neutral,cyptocurrency btc eth crypto ww lwish doesnt mean
FALSE,34,84,0,0,1,0,bullish,lucky bro awesome step growth crypto
FALSE,87,349,1,0,2,0,neutral,think sampp goes 3930 get bounce stocks amp crypto
FALSE,535,274,2,1,1,1,bullish,good morning fairfighters amp crypto pplsit monday persistence superpower lets get relentlessly today btw whats situation around avaxcryptonews defi
FALSE,863,171,3,0,0,0,bullish,singapores central bank wants foster digital assets restrict crypto speculation cryptospeculation centralbank central cryptonews
FALSE,50652,2280,3,0,2,0,bearish,ethereum supply zone could last eth crashescrypto ethereum cryptonews eth cryptocurrency cryptocurrencies cryptocurency
FALSE,5,39,1,0,1,0,bearish,singapore tighten retail access cryptocurrencies think consumer harm couldnt reduced places wellcrypto stockmarketcrash investingnews bitcoin bitcoincrash
FALSE,130,6,0,0,0,0,neutral,siya kolisi teams luno itonline crypto investment app luno teamed springbok rugby captain siya kolisi launch educational campaign encourages south africans
FALSE,461,70,3,0,3,0,neutral,bezoge burning 1 rewarding holders 1 every transaction legendsofbezogia bezoge playtoearngames crypto playtoearn nfts play2earn crypto rent2earn r2e p2e saitama shib shibainu doge floki altcoin etherium cryptocurrency binance
FALSE,40,161,0,0,0,0,bullish,usdt spend crypto buy
FALSE,518,1218,0,0,1,0,bearish,us dollar hits new 20year high 5 things know bitcoin week crypto bitcoin ethereum
FALSE,518,1218,0,0,1,0,bearish,looks bare opensea turns nft ghosttown volume plunges 99 90 days crypto bitcoin ethereum
FALSE,2957,12,1,0,0,0,bearish,mt gox creditors dismiss rumors massive bitcoin dumpbinancegossip crypto bitcoin cryptocurrency cryptocurrencies cryptonews
FALSE,518,1218,0,0,1,0,bearish,mas doesnt trust retail crypto investments mulling regulations crypto bitcoin ethereum
FALSE,518,1218,0,0,1,0,bearish,ripple ceo comments crypto leaks denies funding law firm target others crypto bitcoin ethereum
FALSE,518,1218,0,0,1,0,bullish,dubai issues crypto marketing rules better protect investors crypto bitcoin ethereum
FALSE,2946,198,4,3,0,0,neutral,scams exist everywhereprices change everythinginvestments risky everytimeits people exaggerate things comes cryptocrypto cryptocurrency whynotcrypto
FALSE,418,179,0,0,0,0,neutral,good morning crypto
FALSE,51,2679,0,0,1,0,neutral,lets participate first game crypto frog event gamefi professional sidechain mts
FALSE,20,107,0,0,0,0,bullish,thiis excellent effort lot potential teamss dedication ingenuity combined wiith excepptionall fan support make envy crypto worldglodao
FALSE,296,488,0,0,1,0,bullish,gm crypto holders back grind focus ever toast grind lets get
FALSE,2567,1,1,0,0,0,neutral,top bottom crypto funding rates full update see discord
FALSE,0,76,1,0,0,0,bullish,excelllent effort lot potentiial teams dedicatiion ingenuity combined exceptional fan support make ennvy thhe crypto worldglodao
FALSE,15154,490,1,0,0,0,bullish,tech ethiopia sets 10day window registering crypto services per newly ratified law ethiopia information network security administration insa begun register crypto service providers
FALSE,625,345,1,0,1,0,neutral,today 3 hours well crypto lamb show talk paint huffing degenerate 2s nftgiveaways
FALSE,18,1025,1,0,0,0,neutral,many projects problems uiux one turns new users plan improve interaction new users users outside crypto space
FALSE,328,43,4,1,0,0,neutral,150 rtlikes 250 giveaway combine rtlikes read rulesmlb gamblingtwitter giveaway giveaways competition goals rt like twitter win crypto bitcoin vmas fun lol love fitness help equal
FALSE,0,7,0,0,0,0,neutral,entered airdrop competition think consider rmhtoken crypto giveaway airdrop whitelist
FALSE,115,314,1,0,0,0,neutral,whales buy crypto 510 tax 12 nothing
FALSE,192,4893,2,0,1,0,neutral,quack crypto nft nfts
FALSE,5160,56,0,0,0,0,bearish,bitcoin cash loses 10 last 24 hours despite 40 hike trading volumecrypto cryptocurrencies cryptonews
FALSE,4,14,0,0,0,0,bearish,youve lost 20k youll need 11 years make money back know crypto youre ruining blind trust literally right front ask
FALSE,76,300,2,0,1,0,bearish,crypto alert bollinger bands breakout alert 1h pair xlmusdtcrypto nft binance cryptocurrency
FALSE,2215,3477,3,1,2,0,neutral,get nodes fired running node might earn pkbit coins make eligible nft airdrops soon info way rvn rvn crypto proofofwork
FALSE,1,2,0,0,0,0,bearish,time time cyptocurrency btc eth crypto w past
FALSE,1723,76,0,0,0,0,neutral,atm termstructure bitcoin crypto august 26 2022cme btc
FALSE,1036,1730,0,0,0,0,bullish,1 platform freaking love trading crypto never delisted xrp xrpcommunity xrparmy
FALSE,0,152,0,0,0,0,neutral,web30 digital bankpocket conducts community airdrop event joined gleam get airdrop contest yet gleam airdrop pocketinfinity crypto
FALSE,363,4072,2,1,3,0,neutral,look meme created eth merge contest theres 2000 usd prizes check meme hereethereummerge contest giveaway nudesarmy nudes eth ethereum crypto memes eth merge
FALSE,4575,41,5,3,0,0,neutral,results 1 hindunilvr sl hit 2 powergrid still range 3 adanient gap 4 boschltd gap retweet like follow tagsstockmarket nse trading intradaytrading daytrading results crypto investing
FALSE,513,320,1,1,2,0,neutral,usdt treasure chest share friendslets get treasures togethergiveaway giveaways airdrop nfts crypto click join
FALSE,79,308,1,0,1,0,bullish,algorand 3872 soon crypto
FALSE,2240,972,0,0,0,0,bullish,bank korea calls institutional issuance crypto icos signaling end bans
FALSE,1853,3,0,0,0,0,neutral,cardano ada whale laced transaction output 43m 188m usd tx info support us stake peace pool stake sharpeasy1boostgmblfintech blockchain crypto
FALSE,33,120,0,0,0,0,neutral,crypto highlights today cryptocurency news site creativeseasonofficial site undergoing maintenanceavax
FALSE,1853,3,0,0,0,0,neutral,cardano ada whale laced transaction output 14m 064m usd tx info support us stake peace pool stake sharpeasy1boostgmblfintech blockchain crypto
FALSE,52,694,0,0,1,0,neutral,entered airdrop competition think consider rmhtoken crypto giveaway airdrop whitelist
FALSE,11443,10169,2,0,3,0,bullish,breaking metaverse newsbelfast business launches matt hancock metaverse belfast news letter web3 vr ar ai blockchain crypto nft meta metaversenft nftcommunity digital python tensorflow fintech
FALSE,69849,17250,0,0,0,0,bullish,wan send crypto gc join
FALSE,38,965,2,0,0,1,bullish,richquack crypto nft nfts amazing project seems bullish
FALSE,8255,1,12,2,1,0,neutral,breakdown soon stocks fno listjswsteelramco cementsicici banksiemensfollowfor setupsretweetliketagsstockstobuy nifty stocksmarkets trading investing stockstowatch crypto nse bse stocks
FALSE,5,35,0,0,0,0,neutral,name 70 crypto assets cannot withdrawn responsibility towards buyers 70 crypto assets
FALSE,26420,116,0,0,1,0,bearish,btc bitcoin back 20000 hawkish fed weighs crypto
FALSE,592,567,0,0,0,0,neutral,whose benefit luxurious life clergies know problem crypto secular anti hindumakri
FALSE,18433,500,1,0,1,0,neutral,lmao women dont know nothing crypto trading
FALSE,108,571,0,0,1,0,bearish,lol ppl still backing clowns cancer crypto hold bags
FALSE,289,779,1,0,1,0,bullish,also looked noone knew trusted could really explain crypto whereas parents worked banking business studies understand basics could easily learn wanted crypto still seems hard learn
FALSE,93,84,0,0,0,0,bearish,crypto going moon yearartemis
FALSE,214,463,0,0,0,0,neutral,dont use crypto wallet bruh
FALSE,167,28,0,0,0,0,bullish,samsung planned launch crypto exchange in2023
FALSE,65,179,0,0,1,0,neutral,anyone writing article nfts stop using bored apecrypto punk images want engage broader audience
FALSE,87,36,0,0,0,0,neutral,much confusion metaverse many think exclusively reserved entertainment gamesonly 2 days away techies oi talk6 find experts think metaverseregister nfts web3 crypto
FALSE,495,323,0,0,0,0,neutral,recently started downloading torrents dont remember last time maybe year ago download speeds bs kbs max bittorrent utorrent related crypto shit
FALSE,8,12,4,0,1,0,bearish,crypto lender freezes withdrawals eyes restructuring galaxyheroes ghc
FALSE,4213,1206,1,0,2,0,bullish,formula one trademark filing paves way f1 nftsbitcoin ethereum btc eth crypto cryptonews
FALSE,405,1031,1,0,0,0,neutral,hope amazing weekend wish candle 551 nft nftart metaverse digitalart opensea polygon wishcandle investment nftcollectibles design nftcrypto crypto nftcollection dragrace dragqueen drag
FALSE,5,1,0,0,0,0,bullish,formula 1 dive deeper crypto andnfts
FALSE,3,162,0,0,0,0,neutral,crypto people talking
FALSE,6198,1469,0,0,0,0,bullish,recognize ones want regulate want decentralization crypto us
FALSE,54,159,0,0,0,0,bullish,excellent effort wwith lot oof potential teams dedication ingenuity combined exceptional fann support make thee envy oof crypto worldglodao
FALSE,1047,1141,1,0,0,0,bullish,last ath new people marveling ogs got early held feels like half timeyour actions determine feel like next ath yr prayers hv heardsaitama btc crypto
FALSE,149,77,1,0,1,0,bullish,whenever see african governments trying regulate crypto services shows accept cryptobitcoin stay sign need action
FALSE,21058,6,5,3,1,0,neutral,transactions take place crypto approves transactions supply cryptocurrency maintainedlearn blogcryptotwitter blockchain cryptocurrency crypto
FALSE,912,1370,0,0,0,0,bearish,mas doesnt trust retail crypto investments mulling regulations
FALSE,912,1370,0,0,0,0,bearish,ripple ceo comments crypto leaks denies funding law firm target others
FALSE,912,1370,0,0,0,0,bullish,dubai issues crypto marketing rules better protect investors
FALSE,196,2743,0,0,0,0,bearish,modern politicians cryptojews occult goyim
FALSE,427,4181,0,0,2,0,neutral,ive joined airdrop super app ios android give us ability use crypto pay daily purchases instantly feeless running win prize
FALSE,32,617,0,0,0,0,neutral,project convince people little knowledge crypto currency partake project
FALSE,74,212,0,0,0,0,neutral,binance volumeof crypto exchanges start trading
FALSE,101,262,0,0,1,0,bearish,head bitcoincrypto thing
FALSE,48,523,2,0,1,0,neutral,quack crypto nft nfts
FALSE,46,1584,1,0,1,0,neutral,quack crypto nft nfts
FALSE,105,8,0,0,1,0,neutral,listed pudgypenguins rarity rank 6544 8888 price 348 eth thats 4194 weekly averagecrypto nftart tothemoon
FALSE,842,350,0,0,0,0,bearish,accepting crypto vendor perspective weve recently decided stop accepting coinyarcom feedburner
FALSE,99,2,0,0,0,0,bearish,ripple ceo comments crypto leaks denies funding law firm target others btc miningfirm avalabs charleshoskinson mainnetupgrade fundinglawfirm fintwit
FALSE,86,267,1,0,2,0,neutral,ethereum price update eth 17116 usdbitcoin 007932048 btcfollow recent eth price updatesaltcoin cryptocurrency crypto
FALSE,34,1212,1,0,1,0,neutral,quack crypto nft nfts
FALSE,1515,1495,0,0,0,0,bullish,want part strongest community crypto team absolutely insane wanna along ride
FALSE,46,235,0,0,0,0,neutral,join round 8 vulkania crypto league try earn 12000 vlk vulkaniacryptoleague
FALSE,371,35,0,0,2,0,bullish,bull side still high correlation thoughts nonetheless thinking end bear might majority thinking might wrong endcrypto finance btc btc spx dji
FALSE,90,387,3,0,1,0,bullish,fintech firm lightnet group gets 50m lda capital boost velo protocols tech crypto cryptonews cryptotrends nft nftnews nftrelease nftdrop altcoin airdrop nftproject nftartist nftcommunity cnft cnftcommunnity
